date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2015-01-02 22:00:00,119.886,120.433,120.736,119.8,119.911,120.567,120.748,119.814,171844
2015-01-04 22:00:00,120.433,120.46,120.476,120.281,120.567,120.539,120.589,120.325,1085
2015-01-05 22:00:00,120.46,119.628,120.641,119.368,120.539,119.651,120.719,119.381,311487
2015-01-06 22:00:00,119.628,118.386,119.628,118.047,119.651,118.465,119.649,118.061,407798
2015-01-07 22:00:00,118.386,119.244,119.642,118.36,118.465,119.267,119.654,118.446,379830
2015-01-08 22:00:00,119.244,119.602,119.956,119.151,119.267,119.731,119.971,119.168,293058
2015-01-09 22:00:00,119.602,118.489,119.872,118.41,119.731,118.606,119.888,118.425,383826
2015-01-11 22:00:00,118.489,118.325,118.403,118.186,118.606,118.354,118.474,118.225,1714
2015-01-12 22:00:00,118.325,118.324,119.314,118.094,118.354,118.391,119.327,118.108,296588
2015-01-13 22:00:00,118.324,117.909,118.844,117.53,118.391,117.941,118.855,117.545,398277
2015-01-14 22:00:00,117.909,117.32,117.95,116.064,117.941,117.339,117.972,116.079,461771
2015-01-15 22:00:00,117.32,116.144,117.937,116.136,117.339,116.175,117.95,116.165,633133
2015-01-16 22:00:00,116.144,117.542,117.763,115.846,116.175,117.674,117.78,115.861,510500
2015-01-18 22:00:00,117.542,117.435,117.514,117.31,117.674,117.477,117.555,117.433,729
2015-01-19 22:00:00,117.435,117.537,117.778,116.914,117.477,117.573,117.793,116.932,312356
2015-01-20 22:00:00,117.537,118.788,118.86,117.539,117.573,118.839,118.876,117.577,380187
2015-01-21 22:00:00,118.788,117.949,118.824,117.173,118.839,117.973,118.857,117.191,387093
2015-01-22 22:00:00,117.949,118.472,118.661,117.242,117.973,118.499,118.676,117.261,367223
2015-01-23 22:00:00,118.472,117.726,118.809,117.53,118.499,117.821,118.824,117.548,376185
2015-01-25 22:00:00,117.726,117.51,117.602,117.484,117.821,117.529,117.653,117.517,1368
2015-01-26 22:00:00,117.51,118.428,118.496,117.257,117.529,118.472,118.51,117.276,270868
2015-01-27 22:00:00,118.428,117.85,118.653,117.33,118.472,117.883,118.667,117.343,306593
2015-01-28 22:00:00,117.85,117.529,118.256,117.245,117.883,117.604,118.275,117.26,331115
2015-01-29 22:00:00,117.529,118.243,118.486,117.379,117.604,118.292,118.499,117.387,335591
2015-01-30 22:00:00,118.243,117.522,118.455,117.293,118.292,117.581,118.467,117.307,335629
2015-02-01 22:00:00,117.522,116.881,117.078,116.767,117.581,116.972,117.095,116.794,5274
2015-02-02 22:00:00,116.881,117.402,117.87,116.873,116.972,117.653,117.884,116.972,295974
2015-02-03 22:00:00,117.402,117.55,117.739,116.867,117.653,117.587,117.753,116.882,296108
2015-02-04 22:00:00,117.55,117.238,117.992,117.067,117.587,117.307,118.006,117.081,264557
2015-02-05 22:00:00,117.238,117.498,117.591,117.016,117.307,117.547,117.604,117.031,233313
2015-02-06 22:00:00,117.498,119.084,119.216,117.114,117.547,119.227,119.228,117.182,260415
2015-02-08 22:00:00,119.084,119.012,119.178,118.971,119.227,119.049,119.215,118.985,2348
2015-02-09 22:00:00,119.012,118.626,119.094,118.326,119.049,118.649,119.155,118.34,211989
2015-02-10 22:00:00,118.626,119.41,119.616,118.393,118.649,119.439,119.629,118.407,235748
2015-02-11 22:00:00,119.41,120.449,120.478,119.278,119.439,120.489,120.499,119.29,215622
2015-02-12 22:00:00,120.449,119.108,120.464,118.506,120.489,119.133,120.506,118.517,327378
2015-02-13 22:00:00,119.108,118.69,119.192,118.404,119.133,118.949,119.206,118.421,219199
2015-02-15 22:00:00,118.69,118.452,118.474,118.156,118.949,118.493,118.521,118.183,2310
2015-02-16 22:00:00,118.452,118.469,118.782,118.27,118.493,118.507,118.797,118.287,156792
2015-02-17 22:00:00,118.469,119.194,119.411,118.229,118.507,119.257,119.423,118.245,203350
2015-02-18 22:00:00,119.194,118.782,119.412,118.538,119.257,118.803,119.423,118.551,216006
2015-02-19 22:00:00,118.782,118.936,119.173,118.424,118.803,118.965,119.189,118.432,194931
2015-02-20 22:00:00,118.936,119.004,119.182,118.293,118.965,119.047,119.197,118.308,220862
2015-02-22 22:00:00,119.004,119.044,119.23,119.037,119.047,119.157,119.259,119.078,1097
2015-02-23 22:00:00,119.044,118.802,119.347,118.735,119.157,118.821,119.36,118.744,145281
2015-02-24 22:00:00,118.802,118.952,119.832,118.756,118.821,118.983,119.847,118.769,210647
2015-02-25 22:00:00,118.952,118.848,119.059,118.621,118.983,118.867,119.073,118.634,161174
2015-02-26 22:00:00,118.848,119.408,119.498,118.672,118.867,119.427,119.508,118.687,192722
2015-02-27 22:00:00,119.408,119.57,119.793,119.106,119.427,119.709,119.804,119.122,198450
2015-03-01 22:00:00,119.57,119.68,119.782,119.662,119.709,119.759,119.825,119.703,773
2015-03-02 22:00:00,119.68,120.114,120.186,119.624,119.759,120.147,120.197,119.65,151278
2015-03-03 22:00:00,120.114,119.724,120.259,119.374,120.147,119.743,120.273,119.387,180658
2015-03-04 22:00:00,119.724,119.644,119.819,119.462,119.743,119.717,119.837,119.477,183626
2015-03-05 22:00:00,119.644,120.118,120.411,119.621,119.717,120.157,120.407,119.635,195762
2015-03-06 22:00:00,120.118,120.702,121.278,119.766,120.157,120.89,121.293,119.908,253612
2015-03-08 21:00:00,120.702,120.815,120.875,120.721,120.89,120.886,120.916,120.787,238
2015-03-09 21:00:00,120.815,121.144,121.409,120.606,120.886,121.159,121.422,120.619,186248
2015-03-10 21:00:00,121.144,121.112,122.018,120.913,121.159,121.135,122.031,120.925,345741
2015-03-11 21:00:00,121.112,121.416,121.62,120.843,121.135,121.459,121.634,120.86,325058
2015-03-12 21:00:00,121.416,121.266,121.665,120.632,121.459,121.305,121.678,120.666,261540
2015-03-13 21:00:00,121.266,121.41,121.567,121.129,121.305,121.463,121.578,121.142,216417
2015-03-15 21:00:00,121.41,121.35,121.473,121.312,121.463,121.455,121.501,121.361,875
2015-03-16 21:00:00,121.35,121.32,121.451,121.085,121.455,121.363,121.479,121.098,165496
2015-03-17 21:00:00,121.32,121.35,121.513,121.095,121.363,121.382,121.528,121.122,169378
2015-03-18 21:00:00,121.35,120.096,121.403,119.282,121.382,120.146,121.417,119.311,283729
2015-03-19 21:00:00,120.096,120.758,121.027,119.668,120.146,120.795,121.039,119.681,310962
2015-03-20 21:00:00,120.758,120.012,121.195,119.895,120.795,120.073,121.207,119.908,241544
2015-03-22 21:00:00,120.012,119.862,119.976,119.812,120.073,119.899,120.023,119.85,759
2015-03-23 21:00:00,119.862,119.708,120.16,119.58,119.899,119.747,120.174,119.589,233809
2015-03-24 21:00:00,119.708,119.74,119.978,119.214,119.747,119.763,119.991,119.229,240234
2015-03-25 21:00:00,119.74,119.476,119.821,119.228,119.763,119.503,119.833,119.241,188247
2015-03-26 21:00:00,119.476,119.168,119.568,118.324,119.503,119.209,119.582,118.337,242659
2015-03-27 21:00:00,119.168,119.103,119.487,118.922,119.209,119.176,119.499,118.936,208194
2015-03-29 21:00:00,119.103,119.198,119.263,119.175,119.176,119.247,119.3,119.226,454
2015-03-30 21:00:00,119.198,120.056,120.223,119.099,119.247,120.09,120.235,119.122,160978
2015-03-31 21:00:00,120.056,120.114,120.359,119.772,120.09,120.147,120.373,119.784,188968
2015-04-01 21:00:00,120.114,119.734,120.324,119.409,120.147,119.765,120.338,119.421,235259
2015-04-02 21:00:00,119.734,119.7,119.891,119.446,119.765,119.745,119.901,119.459,145717
2015-04-03 21:00:00,119.7,118.922,119.956,118.714,119.745,119.046,119.997,118.728,101140
2015-04-05 21:00:00,118.922,118.839,118.949,118.81,119.046,118.92,119.026,118.888,341
2015-04-06 21:00:00,118.839,119.53,119.676,118.792,118.92,119.551,119.693,118.81,85858
2015-04-07 21:00:00,119.53,120.214,120.44,119.433,119.551,120.343,120.452,119.452,136844
2015-04-08 21:00:00,120.214,120.124,120.346,119.636,120.343,120.161,120.371,119.65,181977
2015-04-09 21:00:00,120.124,120.556,120.735,119.853,120.161,120.597,120.743,119.867,149706
2015-04-10 21:00:00,120.556,120.168,120.62,120.049,120.597,120.266,120.639,120.061,143412
2015-04-12 21:00:00,120.168,120.284,120.35,120.127,120.266,120.388,120.388,120.231,235
2015-04-13 21:00:00,120.284,120.086,120.838,119.695,120.388,120.143,120.852,119.713,161644
2015-04-14 21:00:00,120.086,119.382,120.169,119.065,120.143,119.407,120.189,119.078,196194
2015-04-15 21:00:00,119.382,119.128,119.741,118.782,119.407,119.157,119.752,118.796,179411
2015-04-16 21:00:00,119.128,118.972,119.466,118.788,119.157,119.033,119.478,118.803,185427
2015-04-17 21:00:00,118.972,118.891,119.259,118.564,119.033,118.983,119.273,118.575,189227
2015-04-19 21:00:00,118.891,118.979,119.002,118.694,118.983,119.019,119.047,118.787,763
2015-04-20 21:00:00,118.979,119.124,119.43,118.524,119.019,119.181,119.443,118.537,137434
2015-04-21 21:00:00,119.124,119.658,119.828,119.126,119.181,119.693,119.841,119.181,148956
2015-04-22 21:00:00,119.658,119.898,119.956,119.338,119.693,119.927,119.969,119.347,155843
2015-04-23 21:00:00,119.898,119.562,120.088,119.42,119.927,119.593,120.101,119.435,174520
2015-04-24 21:00:00,119.562,118.92,119.653,118.821,119.593,119.02,119.669,118.834,188997
2015-04-26 21:00:00,118.92,118.834,118.927,118.798,119.02,118.952,119.049,118.855,404
2015-04-27 21:00:00,118.834,119.024,119.428,118.77,118.952,119.047,119.441,118.782,145467
2015-04-28 21:00:00,119.024,118.832,119.193,118.768,119.047,118.861,119.206,118.781,136621
2015-04-29 21:00:00,118.832,118.988,119.355,118.602,118.861,119.047,119.368,118.614,194037
2015-04-30 21:00:00,118.988,119.368,119.89,118.49,119.047,119.389,119.903,118.488,221675
2015-05-01 21:00:00,119.368,120.165,120.282,119.362,119.389,120.256,120.295,119.381,115439
2015-05-03 21:00:00,120.165,120.232,120.246,120.075,120.256,120.253,120.28,120.165,454
2015-05-04 21:00:00,120.232,120.122,120.27,119.989,120.253,120.187,120.282,120.003,89174
2015-05-05 21:00:00,120.122,119.812,120.5,119.72,120.187,119.861,120.511,119.732,138929
2015-05-06 21:00:00,119.812,119.418,120.041,119.198,119.861,119.473,120.054,119.211,156813
2015-05-07 21:00:00,119.418,119.722,119.855,119.049,119.473,119.749,119.869,119.063,178858
2015-05-08 21:00:00,119.722,119.765,120.231,119.572,119.749,119.875,120.243,119.601,180092
2015-05-10 21:00:00,119.765,119.634,119.714,119.424,119.875,119.673,119.823,119.459,1663
2015-05-11 21:00:00,119.634,120.07,120.148,119.612,119.673,120.103,120.16,119.667,111673
2015-05-12 21:00:00,120.07,119.85,120.271,119.782,120.103,119.883,120.285,119.796,141179
2015-05-13 21:00:00,119.85,119.136,120.038,119.029,119.883,119.169,120.078,119.042,145916
2015-05-14 21:00:00,119.136,119.118,119.333,118.881,119.169,119.179,119.345,118.895,143607
2015-05-15 21:00:00,119.118,119.353,119.921,119.116,119.179,119.455,119.934,119.165,163934
2015-05-17 21:00:00,119.353,119.254,119.312,119.22,119.455,119.355,119.385,119.263,335
2015-05-18 21:00:00,119.254,119.972,120.034,119.208,119.355,120.003,120.044,119.283,131842
2015-05-19 21:00:00,119.972,120.682,120.737,119.825,120.003,120.703,120.744,119.839,162371
2015-05-20 21:00:00,120.682,121.33,121.479,120.574,120.703,121.395,121.486,120.59,197131
2015-05-21 21:00:00,121.33,121.02,121.376,120.84,121.395,121.053,121.399,120.85,162281
2015-05-22 21:00:00,121.02,121.494,121.565,120.634,121.053,121.586,121.596,120.648,163813
2015-05-24 21:00:00,121.494,121.494,121.554,121.449,121.586,121.527,121.607,121.51,1052
2015-05-25 21:00:00,121.494,121.546,121.771,121.439,121.527,121.575,121.785,121.453,70690
2015-05-26 21:00:00,121.546,123.042,123.317,121.487,121.575,123.137,123.328,121.525,219269
2015-05-27 21:00:00,123.042,123.604,124.065,122.772,123.137,123.693,124.078,122.783,228687
2015-05-28 21:00:00,123.604,123.94,124.455,123.487,123.693,123.963,124.47,123.501,243198
2015-05-29 21:00:00,123.94,124.106,124.179,123.6,123.963,124.196,124.196,123.613,211387
2015-05-31 21:00:00,124.106,124.064,124.129,124.019,124.196,124.087,124.166,124.072,1065
2015-06-01 21:00:00,124.064,124.762,124.91,123.847,124.087,124.781,124.924,123.862,184074
2015-06-02 21:00:00,124.762,124.078,125.049,123.746,124.781,124.161,125.067,123.759,247739
2015-06-03 21:00:00,124.078,124.226,124.676,123.783,124.161,124.257,124.69,123.796,205910
2015-06-04 21:00:00,124.226,124.34,124.675,123.772,124.257,124.379,124.687,123.786,201933
2015-06-05 21:00:00,124.34,125.57,125.85,124.332,124.379,125.66,125.864,124.362,208114
2015-06-07 21:00:00,125.57,125.565,125.606,125.454,125.66,125.65,125.664,125.499,1056
2015-06-08 21:00:00,125.565,124.468,125.675,124.288,125.65,124.499,125.696,124.299,196270
2015-06-09 21:00:00,124.468,124.326,124.732,123.854,124.499,124.363,124.745,123.867,212038
2015-06-10 21:00:00,124.326,122.594,124.615,122.45,124.363,122.679,124.629,122.466,338393
2015-06-11 21:00:00,122.594,123.382,124.154,122.572,122.679,123.437,124.186,122.644,232125
2015-06-12 21:00:00,123.382,123.343,123.811,123.134,123.437,123.476,123.823,123.147,188970
2015-06-14 21:00:00,123.343,123.192,123.496,123.098,123.476,123.279,123.571,123.128,1836
2015-06-15 21:00:00,123.192,123.396,123.654,123.108,123.279,123.429,123.667,123.155,166612
2015-06-16 21:00:00,123.396,123.348,123.798,123.285,123.429,123.383,123.815,123.298,137463
2015-06-17 21:00:00,123.348,123.414,124.44,123.204,123.383,123.437,124.467,123.216,207929
2015-06-18 21:00:00,123.414,122.956,123.602,122.474,123.437,122.985,123.615,122.486,239589
2015-06-19 21:00:00,122.956,122.626,123.211,122.553,122.985,122.716,123.224,122.565,178268
2015-06-21 21:00:00,122.626,122.94,123.074,122.719,122.716,122.975,123.108,122.819,2049
2015-06-22 21:00:00,122.94,123.344,123.413,122.554,122.975,123.397,123.427,122.568,160618
2015-06-23 21:00:00,123.344,123.93,124.18,123.336,123.397,123.951,124.191,123.35,158034
2015-06-24 21:00:00,123.93,123.836,124.371,123.712,123.951,123.857,124.384,123.724,167195
2015-06-25 21:00:00,123.836,123.618,123.951,123.314,123.857,123.649,123.964,123.325,167125
2015-06-26 21:00:00,123.618,123.803,123.983,123.221,123.649,123.906,123.996,123.231,155850
2015-06-28 21:00:00,123.803,122.726,122.804,122.499,123.906,122.747,122.881,122.535,6283
2015-06-29 21:00:00,122.726,122.524,123.187,122.099,122.747,122.547,123.2,122.118,348843
2015-06-30 21:00:00,122.524,122.482,122.72,121.933,122.547,122.507,122.735,121.947,270755
2015-07-01 21:00:00,122.482,123.162,123.233,122.349,122.507,123.183,123.244,122.366,210686
2015-07-02 21:00:00,123.162,123.02,123.715,122.948,123.183,123.115,123.755,122.962,198834
2015-07-03 21:00:00,123.02,122.793,123.178,122.594,123.115,122.906,123.192,122.609,147007
2015-07-05 21:00:00,122.793,121.878,122.173,121.677,122.906,121.959,122.3,121.705,7460
2015-07-06 21:00:00,121.878,122.554,122.924,121.836,121.959,122.591,122.937,121.883,249796
2015-07-07 21:00:00,122.554,122.516,122.875,122.005,122.591,122.593,122.891,122.019,240230
2015-07-08 21:00:00,122.516,120.696,122.562,120.407,122.593,120.721,122.597,120.422,344277
2015-07-09 21:00:00,120.696,121.306,121.57,120.459,120.721,121.345,121.585,120.475,272252
2015-07-10 21:00:00,121.306,122.786,122.873,121.261,121.345,122.898,122.898,121.286,279724
2015-07-12 21:00:00,122.786,122.18,122.338,121.864,122.898,122.213,122.399,121.987,2875
2015-07-13 21:00:00,122.18,123.43,123.529,122.162,122.213,123.459,123.541,122.211,229984
2015-07-14 21:00:00,123.43,123.388,123.723,122.914,123.459,123.453,123.737,122.927,190226
2015-07-15 21:00:00,123.388,123.748,123.966,123.255,123.453,123.773,123.977,123.269,194807
2015-07-16 21:00:00,123.748,124.138,124.173,123.688,123.773,124.161,124.187,123.741,192620
2015-07-17 21:00:00,124.138,124.048,124.225,123.911,124.161,124.083,124.24,123.925,143353
2015-07-19 21:00:00,124.048,124.014,124.018,123.957,124.083,124.053,124.12,123.997,471
2015-07-20 21:00:00,124.014,124.172,124.373,124.006,124.053,124.281,124.385,124.043,133094
2015-07-21 21:00:00,124.172,123.874,124.471,123.756,124.281,123.895,124.483,123.769,173900
2015-07-22 21:00:00,123.874,123.952,124.147,123.566,123.895,123.987,124.158,123.579,167242
2015-07-23 21:00:00,123.952,123.908,124.18,123.669,123.987,123.941,124.195,123.683,172233
2015-07-24 21:00:00,123.908,123.763,124.09,123.591,123.941,123.853,124.104,123.604,155366
2015-07-26 21:00:00,123.763,123.73,123.756,123.602,123.853,123.809,123.827,123.64,663
2015-07-27 21:00:00,123.73,123.234,123.831,123.004,123.809,123.269,123.846,123.016,189457
2015-07-28 21:00:00,123.234,123.548,123.788,123.07,123.269,123.569,123.8,123.084,185687
2015-07-29 21:00:00,123.548,123.914,124.016,123.325,123.569,123.973,124.03,123.338,190955
2015-07-30 21:00:00,123.914,124.13,124.576,123.872,123.973,124.153,124.589,123.886,187712
2015-07-31 21:00:00,124.13,123.83,124.369,123.512,124.153,123.949,124.382,123.526,225794
2015-08-02 21:00:00,123.83,123.848,124.007,123.834,123.949,123.909,124.1,123.885,519
2015-08-03 21:00:00,123.848,124.02,124.266,123.837,123.909,124.049,124.279,123.863,162800
2015-08-04 21:00:00,124.02,124.37,124.396,123.794,124.049,124.393,124.41,123.808,180547
2015-08-05 21:00:00,124.37,124.85,125.006,124.014,124.393,124.887,125.018,124.026,199436
2015-08-06 21:00:00,124.85,124.72,124.957,124.534,124.887,124.751,124.97,124.549,161393
2015-08-07 21:00:00,124.72,124.196,125.066,124.1,124.751,124.229,125.08,124.111,187429
2015-08-09 21:00:00,124.196,124.118,124.176,124.094,124.229,124.203,124.293,124.155,351
2015-08-10 21:00:00,124.118,124.618,124.777,124.102,124.203,124.649,124.791,124.175,150425
2015-08-11 21:00:00,124.618,125.09,125.202,124.517,124.649,125.141,125.215,124.529,226666
2015-08-12 21:00:00,125.09,124.202,125.274,123.783,125.141,124.223,125.289,123.795,265154
2015-08-13 21:00:00,124.202,124.428,124.621,124.062,124.223,124.459,124.634,124.078,182700
2015-08-14 21:00:00,124.428,124.308,124.526,124.049,124.459,124.345,124.539,124.062,159165
2015-08-16 21:00:00,124.308,124.222,124.222,124.182,124.345,124.361,124.361,124.311,14
2015-08-17 21:00:00,124.222,124.378,124.568,124.215,124.361,124.407,124.582,124.228,128798
2015-08-18 21:00:00,124.378,124.39,124.507,124.176,124.407,124.427,124.52,124.189,151122
2015-08-19 21:00:00,124.39,123.784,124.463,123.683,124.427,123.821,124.478,123.697,207903
2015-08-20 21:00:00,123.784,123.354,124.151,123.324,123.821,123.439,124.165,123.338,209129
2015-08-21 21:00:00,123.354,122.017,123.49,121.808,123.439,122.111,123.504,121.823,312238
2015-08-23 21:00:00,122.017,121.882,122.096,121.634,122.111,121.903,122.223,121.672,3033
2015-08-24 21:00:00,121.882,118.39,122.018,116.076,121.903,118.427,122.046,116.167,684951
2015-08-25 21:00:00,118.39,118.812,120.391,118.242,118.427,118.857,120.407,118.265,616660
2015-08-26 21:00:00,118.812,119.912,120.009,118.443,118.857,119.947,120.027,118.461,549518
2015-08-27 21:00:00,119.912,120.996,121.392,119.786,119.947,121.049,121.406,119.799,409375
2015-08-28 21:00:00,120.996,121.69,121.732,120.645,121.049,121.78,121.793,120.659,307388
2015-08-30 21:00:00,121.69,121.634,121.734,121.551,121.78,121.737,121.764,121.627,830
2015-08-31 21:00:00,121.634,121.216,121.634,120.873,121.737,121.237,121.731,120.888,246942
2015-09-01 21:00:00,121.216,119.338,121.26,119.246,121.237,119.383,121.278,119.263,433247
2015-09-02 21:00:00,119.338,120.318,120.46,119.219,119.383,120.343,120.475,119.229,369062
2015-09-03 21:00:00,120.318,120.058,120.692,119.637,120.343,120.093,120.706,119.649,311361
2015-09-04 21:00:00,120.058,119.02,120.183,118.582,120.093,119.06,120.197,118.611,389947
2015-09-06 21:00:00,119.02,118.916,118.96,118.725,119.06,118.951,119.0,118.796,1289
2015-09-07 21:00:00,118.916,119.266,119.583,118.792,118.951,119.293,119.6,118.809,219943
2015-09-08 21:00:00,119.266,119.802,120.221,118.845,119.293,119.825,120.235,118.862,295620
2015-09-09 21:00:00,119.802,120.442,121.191,119.802,119.825,120.531,121.205,119.823,337323
2015-09-10 21:00:00,120.442,120.6,121.32,119.972,120.531,120.637,121.376,119.986,413103
2015-09-11 21:00:00,120.6,120.568,120.961,120.356,120.637,120.592,120.977,120.369,274423
2015-09-13 21:00:00,120.568,120.482,120.606,120.412,120.592,120.607,120.677,120.459,315
2015-09-14 21:00:00,120.482,120.224,120.837,119.847,120.607,120.259,120.851,119.861,250267
2015-09-15 21:00:00,120.224,120.4,120.646,119.395,120.259,120.431,120.66,119.409,270496
2015-09-16 21:00:00,120.4,120.538,120.722,120.102,120.431,120.577,120.734,120.115,230882
2015-09-17 21:00:00,120.538,119.976,120.986,119.787,120.577,120.063,121.007,119.803,310254
2015-09-18 21:00:00,119.976,119.949,120.404,119.048,120.063,120.041,120.422,119.063,352450
2015-09-20 21:00:00,119.949,120.092,120.232,119.661,120.041,120.135,120.299,119.797,1531
2015-09-21 21:00:00,120.092,120.544,120.653,119.719,120.135,120.579,120.666,119.734,248935
2015-09-22 21:00:00,120.544,120.106,120.602,119.688,120.579,120.189,120.631,119.703,276390
2015-09-23 21:00:00,120.106,120.26,120.538,119.616,120.189,120.289,120.553,119.633,292987
2015-09-24 21:00:00,120.26,120.058,120.386,119.219,120.289,120.085,120.4,119.231,377307
2015-09-25 21:00:00,120.058,120.538,121.23,119.988,120.085,120.628,121.245,120.031,373040
2015-09-27 21:00:00,120.538,120.502,120.518,120.427,120.628,120.553,120.635,120.461,1475
2015-09-28 21:00:00,120.502,119.902,120.594,119.69,120.553,119.943,120.608,119.703,314055
2015-09-29 21:00:00,119.902,119.724,120.153,119.244,119.943,119.765,120.168,119.255,363452
2015-09-30 21:00:00,119.724,119.868,120.344,119.544,119.765,119.897,120.357,119.558,296428
2015-10-01 21:00:00,119.868,119.904,120.27,119.488,119.897,119.935,120.284,119.501,304052
2015-10-02 21:00:00,119.904,119.869,120.4,118.675,119.935,119.959,120.427,118.69,373429
2015-10-04 21:00:00,119.869,119.978,120.034,119.873,119.959,120.015,120.107,119.907,1849
2015-10-05 21:00:00,119.978,120.448,120.545,119.863,120.015,120.471,120.559,119.878,281923
2015-10-06 21:00:00,120.448,120.196,120.561,120.102,120.471,120.235,120.575,120.115,245264
2015-10-07 21:00:00,120.196,119.99,120.354,119.742,120.235,120.029,120.367,119.754,283647
2015-10-08 21:00:00,119.99,119.924,120.103,119.62,120.029,119.949,120.117,119.633,240774
2015-10-09 21:00:00,119.924,120.183,120.341,119.831,119.949,120.283,120.354,119.845,199725
2015-10-11 21:00:00,120.183,120.162,120.184,120.111,120.283,120.203,120.265,120.177,277
2015-10-12 21:00:00,120.162,120.024,120.258,119.886,120.203,120.061,120.274,119.9,125834
2015-10-13 21:00:00,120.024,119.722,120.073,119.546,120.061,119.765,120.088,119.56,158398
2015-10-14 21:00:00,119.722,118.822,119.795,118.624,119.765,118.847,119.818,118.638,224546
2015-10-15 21:00:00,118.822,118.86,119.162,118.057,118.847,118.903,119.176,118.07,274717
2015-10-16 21:00:00,118.86,119.401,119.655,118.824,118.903,119.494,119.668,118.841,210191
2015-10-18 21:00:00,119.401,119.345,119.449,119.275,119.494,119.434,119.584,119.326,816
2015-10-19 21:00:00,119.345,119.468,119.605,119.133,119.434,119.535,119.622,119.148,197049
2015-10-20 21:00:00,119.468,119.826,119.957,119.406,119.535,119.849,119.97,119.421,175260
2015-10-21 21:00:00,119.826,119.894,120.086,119.752,119.849,119.961,120.099,119.766,193650
2015-10-22 21:00:00,119.894,120.672,120.764,119.609,119.961,120.711,120.778,119.621,256271
2015-10-23 21:00:00,120.672,121.413,121.473,120.221,120.711,121.506,121.511,120.232,299146
2015-10-25 21:00:00,121.413,121.408,121.5,121.334,121.506,121.447,121.546,121.413,834
2015-10-26 21:00:00,121.408,121.07,121.492,120.592,121.447,121.113,121.529,120.615,216711
2015-10-27 21:00:00,121.07,120.434,121.088,120.154,121.113,120.465,121.131,120.167,234191
2015-10-28 21:00:00,120.434,121.068,121.252,120.004,120.465,121.107,121.267,120.035,262224
2015-10-29 21:00:00,121.068,121.102,121.18,120.58,121.107,121.143,121.191,120.594,253270
2015-10-30 21:00:00,121.102,120.578,121.48,120.274,121.143,120.671,121.497,120.288,361715
2015-11-01 22:00:00,120.578,120.345,120.449,120.228,120.671,120.385,120.486,120.31,1717
2015-11-02 22:00:00,120.345,120.74,120.806,120.25,120.385,120.763,120.819,120.265,169311
2015-11-03 22:00:00,120.74,121.046,121.225,120.591,120.763,121.087,121.237,120.605,155960
2015-11-04 22:00:00,121.046,121.546,121.712,120.995,121.087,121.587,121.725,121.009,224428
2015-11-05 22:00:00,121.546,121.73,121.997,121.38,121.587,121.759,122.01,121.394,212863
2015-11-06 22:00:00,121.73,123.113,123.265,121.626,121.759,123.231,123.276,121.639,245939
2015-11-08 22:00:00,123.113,123.246,123.339,123.139,123.231,123.327,123.361,123.165,1496
2015-11-09 22:00:00,123.246,123.158,123.599,122.97,123.327,123.183,123.611,122.984,175637
2015-11-10 22:00:00,123.158,123.121,123.431,123.023,123.183,123.18,123.445,123.036,181558
2015-11-11 22:00:00,123.121,122.842,123.218,122.732,123.18,122.865,123.233,122.746,163191
2015-11-12 22:00:00,122.842,122.58,123.067,122.547,122.865,122.617,123.08,122.561,211042
2015-11-13 22:00:00,122.58,122.573,122.982,122.433,122.617,122.663,122.995,122.448,204889
2015-11-15 22:00:00,122.573,122.23,122.366,122.214,122.663,122.28,122.399,122.246,2327
2015-11-16 22:00:00,122.23,123.165,123.273,122.214,122.28,123.187,123.287,122.233,200822
2015-11-17 22:00:00,123.165,123.421,123.483,123.16,123.187,123.468,123.496,123.185,178587
2015-11-18 22:00:00,123.421,123.616,123.75,123.213,123.468,123.647,123.768,123.227,162687
2015-11-19 22:00:00,123.616,122.846,123.632,122.615,123.647,122.885,123.66,122.628,206015
2015-11-20 22:00:00,122.846,122.746,123.046,122.718,122.885,122.836,123.06,122.731,159038
2015-11-22 22:00:00,122.746,122.854,122.896,122.729,122.836,122.917,122.953,122.776,569
2015-11-23 22:00:00,122.854,122.826,123.254,122.776,122.917,122.849,123.266,122.789,135767
2015-11-24 22:00:00,122.826,122.512,122.956,122.301,122.849,122.555,122.967,122.315,168183
2015-11-25 22:00:00,122.512,122.678,122.93,122.252,122.555,122.804,122.943,122.264,176051
2015-11-26 22:00:00,122.678,122.55,122.733,122.495,122.804,122.591,122.811,122.507,121834
2015-11-27 22:00:00,122.55,122.806,122.874,122.299,122.591,122.893,122.899,122.312,123123
2015-11-29 22:00:00,122.806,122.804,122.866,122.759,122.893,122.834,122.89,122.815,357
2015-11-30 22:00:00,122.804,123.084,123.337,122.681,122.834,123.123,123.348,122.693,138775
2015-12-01 22:00:00,123.084,122.851,123.268,122.635,123.123,122.892,123.281,122.649,166980
2015-12-02 22:00:00,122.851,123.232,123.664,122.812,122.892,123.262,123.678,122.834,149624
2015-12-03 22:00:00,123.232,122.588,123.556,122.291,123.262,122.627,123.568,122.305,299735
2015-12-04 22:00:00,122.588,123.082,123.374,122.47,122.627,123.131,123.382,122.484,255652
2015-12-06 22:00:00,123.082,123.154,123.254,123.124,123.131,123.244,123.287,123.185,259
2015-12-07 22:00:00,123.154,123.35,123.47,123.145,123.244,123.389,123.483,123.16,172070
