date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty,accum_dist,atr,cmo,cmf,cci,ema_fast,ema_slow,hma_fast,hma_slow,mfi,obv,sma,percent_k,percent_d,smoothed_ma,true_range,ulti_osc,volatility,rsi,williams,trend,trend_nextday
2015-12-11 22:00:00,184.22,183.908,185.049,183.553,184.361,184.141,185.079,183.587,325735,28584585.15673848,2.202487246332061,-25.653157786464032,0.06066255606160313,-3.310265149984853,184.66853701486227,184.923493058279,183.83775793650793,184.66163571428578,58.730586404830866,7306234.0,185.0935,0.0,0.02453421877881982,185.28847608889305,-14.680938552080402,27.275977205558412,1.239393221472678,-35.39816565525726,-14.680938552080402,1,0.0
2015-12-13 22:00:00,183.908,184.532,184.547,184.123,184.141,184.619,184.669,184.254,818,28585206.048304744,2.180438521698855,7.101007733770742,0.08848679746937353,-1.9647114842614637,184.5998872296964,184.87185616236943,184.11916666666664,184.37553492063492,59.29999747975984,7307052.0,185.01659999999998,0.24117053481332432,0.08869122973762494,185.22152848000374,-14.066716352702324,25.197799173477797,1.2310916691116727,-15.94892238022652,-14.066716352702324,0,0.0
2015-12-14 22:00:00,184.532,183.22,184.516,182.112,184.619,183.335,184.616,182.143,483939,28567789.72359791,2.2411946695289675,-59.39482674475369,0.1386965171047286,-6.002032001903266,184.1762949214623,184.6374038825053,183.82335317460317,183.9806404761905,65.28470864064403,6823113.0,184.91850000000002,0.0,0.0803901782711081,185.03287563200337,-15.716635398730428,29.880243701577196,1.0489897474809327,-49.936388559557855,-15.716635398730428,0,1.0
2015-12-15 22:00:00,183.22,182.892,184.215,182.574,183.335,183.115,184.241,182.605,426828,28407076.980321635,2.3178752025760687,-73.99550786124335,-0.048853912098580324,-5.417564960160167,183.80806804254422,184.40059648059042,183.21687698412697,183.56028571428575,52.951814734090796,6396285.0,184.6531,0.0,0.0803901782711081,184.84108806880303,-15.999331808486023,31.70458626511233,0.9484989799251737,-56.40683037286081,-15.999331808486023,1,0.0
2015-12-16 22:00:00,182.892,183.293,183.722,182.415,183.115,183.429,183.773,182.604,507981,28616092.259192467,2.38688768231846,-62.97335203366045,-0.0765986819481498,-4.599495767451846,183.66951327745298,184.22987151794933,182.95759126984126,183.2582428571429,37.98493984773071,6904266.0,184.388,0.10438829787233873,0.03479609929077958,184.69987926192275,-15.595846932743953,32.384622209367095,1.0134045635744389,-38.28800314389551,-15.595846932743953,0,0.0
2015-12-17 22:00:00,183.293,182.536,183.634,182.363,183.429,182.735,183.741,182.385,414124,28415749.08515118,2.4533989140866135,-65.83261432269187,-0.1217194304104146,-4.568234497108308,183.37160900190182,183.97540778191018,182.749369047619,182.9744626984127,22.366831742820764,6490142.0,184.0492,0.0,0.03479609929077958,184.50339133573047,-16.487625607154772,30.77532006667387,1.1074851639564791,-59.19626325796986,-16.487625607154772,0,1.0
2015-12-18 22:00:00,182.536,180.353,183.912,180.318,182.735,180.561,183.973,180.457,516198,27930088.39573139,2.6138590226779517,-71.65861513687595,-0.21289746971286566,-8.00407234484534,182.52261245333523,183.44209876008776,181.4929285714285,182.32346587301592,19.901259882253186,5973944.0,183.52659999999997,0.0,0.03479609929077958,184.10915220215742,-19.281180129012355,23.72791769319221,0.8089134660696687,-131.97013051381128,-19.281180129012355,1,0.0
2015-12-20 22:00:00,180.353,180.643,180.73,180.572,180.561,180.876,180.938,180.686,348,27930265.15763615,2.758273120410156,-61.44200626959243,-0.20822681036762355,-9.740985458289641,181.9852187786152,182.99824216370706,180.37436507936505,181.5816373015873,18.959601205940587,5974292.0,183.1576,0.07762444553967429,0.02587481517989143,183.78583698194166,-18.87641026958957,19.796617626130168,0.700559618191576,-97.42511257127447,-18.87641026958957,0,0.0
2015-12-21 22:00:00,180.643,180.277,181.215,179.94,180.876,180.489,181.249,179.978,331841,27865254.60767549,2.89544580836914,-63.62142622412086,-0.20895453229509317,-9.215347642594292,181.45211093893076,182.54745722012504,179.86918650793652,180.86202380952378,20.957012481350844,5642451.0,182.7661,0.0,0.02587481517989143,183.4561532837475,-19.37369895402328,18.59984459647693,0.634245149697017,-110.38237402580612,-19.37369895402328,0,1.0
2015-12-22 22:00:00,180.277,179.463,180.607,179.009,180.489,179.575,180.644,179.051,273227,27771777.69932646,3.1103012275322275,-67.34513274336285,-0.27328012221536047,-10.664182214137144,180.8380293724026,182.0150172461412,179.45583333333335,180.16915238095234,21.827316486239354,5369224.0,182.2875,0.0,0.02587481517989143,183.06803795537277,-20.54817403818973,15.715629140614714,0.5697819320976938,-144.38448993003257,-20.54817403818973,1,0.0
2015-12-23 22:00:00,179.463,179.755,180.146,179.305,179.575,179.867,180.178,179.339,235853,27832779.011602975,3.303671104779006,-72.06551410373088,-0.2355904598662824,-8.74326288917576,180.4701861660914,181.6055567486972,179.28995634920636,179.60924444444439,18.22316788897878,5605077.0,181.8601,0.05789056304520241,0.019296854348400803,182.7479341598355,-20.17295880342321,14.682591049897283,0.5637475707548548,-106.58539945684072,-20.17295880342321,0,0.0
2015-12-24 22:00:00,179.755,179.497,179.961,178.947,179.867,179.572,180.008,178.984,157678,27856184.33972797,3.3590039943011054,-67.13648528099932,-0.21774731388065635,-7.849216938163624,180.09710016200606,181.23060628120118,179.26126190476194,179.1719246031746,8.449421014717956,5447399.0,181.3554,0.0,0.019296854348400803,182.43034074385196,-20.552028989231836,13.142806301236117,0.6202354292044339,-117.4994610407966,-20.552028989231836,0,0.0
2015-12-27 22:00:00,179.497,179.456,179.495,179.456,179.572,179.543,179.588,179.543,2,27856182.33972797,3.4117035948709944,-65.97709641669766,-0.2484593251131043,-6.197777677810975,179.83564591110797,180.90454719478717,179.32970634920636,178.91795396825395,12.70381423279899,5447397.0,180.9762,0.0,0.019296854348400803,182.14160666946677,-20.589293515972344,11.797537101483503,0.6496704497842968,-118.69158076183126,-20.589293515972344,0,0.0
2015-12-28 22:00:00,179.456,179.12,180.039,178.961,179.543,179.209,180.069,178.999,222238,27721177.947204612,3.4925332353838945,-77.65918292234083,-0.2579062275537878,-5.18026949455528,179.62691667253645,180.57138034428584,179.21098412698407,178.77727936507935,14.86880635755925,5225159.0,180.5856,0.0,0.0,181.8483460025201,-21.01847806532857,12.150795066741454,0.7004025819648612,-133.94705918426877,-21.01847806532857,0,1.0
2015-12-29 22:00:00,179.12,178.429,179.538,178.111,179.209,178.618,179.569,178.151,194173,27654901.69050503,3.5549799118455074,-77.22753704745836,-0.40977019420681593,-5.9614055408660604,179.28772818201028,180.19612381628795,178.7928492063492,178.60797063492063,16.051690259771647,5030986.0,180.10450000000003,0.0,0.0,181.52531140226807,-21.77790342062657,13.112160813001527,0.8726613164484074,-163.94036506470997,-21.77790342062657,1,0.0
2015-12-30 22:00:00,178.429,178.478,179.029,178.241,178.618,178.701,179.058,178.269,211971,27675051.02510579,3.4252819206609577,-57.40740740740766,-0.3455507530084208,-4.6775829912641695,179.07218729309008,179.8737573498732,178.4837182539682,178.46169603174602,18.26224932565563,5242957.0,179.70110000000003,0.036758193091230316,0.012252731030410106,181.24288026204127,-21.671249775127865,13.523851171936348,1.3104111850330877,-145.62842366789485,-21.671249775127865,0,1.0
2015-12-31 22:00:00,178.478,177.095,178.703,177.059,178.701,177.171,178.732,177.098,201678,27491393.213600278,3.4532537285948632,-83.16498316498321,-0.23985403140777806,-7.088789834654517,178.5043084454462,179.38525951197067,177.653996031746,178.0887714285714,20.054723290620146,5041279.0,179.3621,0.0,0.012252731030410106,180.83569223583714,-23.637274806609966,11.891851561722765,0.9605755021020321,-233.28459360602972,-23.637274806609966,1,0.0
2016-01-03 22:00:00,177.095,177.075,177.256,176.935,177.171,177.217,177.419,177.1,768,27491188.574101847,3.4397283557353777,-79.5333009236744,-0.24000744687785266,-7.337560956461691,178.08042544199478,178.97355735662026,176.93269444444442,177.6407555555555,23.596354611358564,5042047.0,178.9962,0.01386377335745043,0.016873988816226915,180.47382301225343,-23.57816555729741,10.801200858058975,0.9160717625117801,-217.61196287293467,-23.57816555729741,0,0.0
2016-01-04 22:00:00,177.075,175.671,177.359,174.946,177.217,175.889,177.393,174.979,459149,27378208.248501185,3.4935555201618373,-81.40459363957514,-0.24890742045267458,-10.146458644098363,177.39073064731988,178.40555013486917,176.00495634920637,176.97751428571428,23.591091864647666,4582898.0,178.5362,0.0,0.00462125778581681,180.0153407110281,-25.28462388527665,11.661013135188629,0.7491833763124386,-306.3452730982593,-25.28462388527665,0,0.0
2016-01-05 22:00:00,175.671,174.655,176.154,174.079,175.889,174.78,176.182,174.102,400798,27238699.713885803,3.652899968145653,-95.1730589335821,-0.25575777929205284,-12.48960297484169,176.55461696132986,177.75678399671324,174.85203571428573,176.11029365079364,22.176807837629767,4182100.0,178.05670000000003,0.0,0.00462125778581681,179.4918066399253,-26.709670787181004,12.37275234340698,0.5798725076009379,-388.6789754408678,-26.709670787181004,0,0.0
2016-01-06 22:00:00,174.655,173.303,174.909,173.085,174.78,173.367,174.95,173.118,509936,26867381.687684927,3.908109971331089,-96.00804579916391,-0.4093457462812787,-14.908855967983111,175.53272761851096,177.02193880906918,173.4018928571429,174.98548888888885,7.64749813069858,3672164.0,177.4067,0.0,0.0,178.87932597593277,-28.52535272802037,10.859365909700589,0.46706126660809405,-505.23795891958366,-28.52535272802037,0,0.0
2016-01-07 22:00:00,173.303,171.902,173.748,170.743,173.367,172.094,173.791,170.775,562551,26796876.29047007,4.2621989741979815,-96.65239392759781,-0.3833539065604683,-18.318049188675793,174.42179566105514,176.18233011631634,171.8874246031746,173.68124206349208,6.798428740926383,3109613.0,176.6589,0.0,0.0,178.2007933783395,-30.161136953560703,11.499795383341983,0.38990334180080277,-621.9160952476517,-30.161136953560703,0,1.0
2016-01-08 22:00:00,171.902,170.103,173.371,170.103,172.094,170.305,173.399,170.282,540462,26264390.309719346,4.7263790767781835,-97.18402095612271,-0.4818174974691073,-18.58871639013295,173.06925287032473,175.18699274134647,170.2064365079365,172.15858650793652,0.0,2569151.0,175.73510000000002,0.0,0.0,177.41121404050557,-32.45997275834596,8.941194024640394,0.32984785458807936,-804.1079307114828,-32.45997275834596,1,1.0
2016-01-10 22:00:00,170.103,170.211,170.335,170.121,170.305,170.389,170.462,170.242,660,26264612.309719346,5.093341169100364,-95.07798960138598,-0.4725816484635278,-18.819020938741467,172.13800359230822,174.35631230042029,169.25873809523807,170.7918253968254,0.0,2569811.0,174.85309999999998,0.010004764173416307,0.0033349213911387687,176.708992636455,-32.352034129166555,8.126195503729488,0.31370311520438837,-667.6765963360301,-32.352034129166555,1,0.0
2016-01-11 22:00:00,170.211,171.199,172.274,169.298,170.389,171.282,172.296,169.392,514611,26419846.206413567,5.4236070521903255,-78.38351822503917,-0.36297575139701715,-13.260846214081338,171.69543600760727,173.76794881980004,169.6761111111111,169.91949285714284,0.02090831401159221,3084422.0,174.1195,0.11636493568365953,0.042123233285691945,176.1662933728095,-31.204543702294966,10.643227581267624,0.32606568339456216,-198.60434196046157,-31.204543702294966,0,0.0
2016-01-12 22:00:00,171.199,169.919,171.686,169.157,171.282,170.0,171.735,169.184,546538,26222955.409863193,5.602946346971295,-77.80188781599176,-0.3885568485840148,-12.654219284499804,171.04478185532156,173.06658384131674,169.96501984126982,169.3135896825397,0.0190235942060184,2537884.0,173.24939999999998,0.0,0.042123233285691945,175.54966403552854,-32.851892780961684,10.229936852895204,0.35097817053621594,-250.73281725040113,-32.851892780961684,0,1.0
2016-01-13 22:00:00,169.919,169.495,171.282,169.479,170.0,169.588,171.309,169.532,515984,25739492.629896946,5.805551712274167,-79.60972555567147,-0.4324124836332538,-10.323210130430063,170.48063386630977,172.39583949344126,169.67455952380953,168.87498968253968,0.017398569498809024,2021900.0,172.49110000000002,0.0,0.03878831189455318,174.9534976319757,-33.38130605741308,9.304949552729314,0.3711428842586463,-269.34690272401457,-33.38130605741308,1,0.0
2016-01-14 22:00:00,169.495,170.116,170.51,168.822,169.588,170.176,170.537,168.856,563708,26061084.522817817,5.855096541046752,-64.60477213615302,-0.30992219596277243,-8.533667283368917,170.28158470099316,171.91209320814016,169.59326190476187,168.72036825396825,0.016103821693448594,2585608.0,171.78699999999998,0.093318520869702,0.031106173623234003,174.47574786877811,-32.62573565315722,11.653267137988092,0.45535556025973645,-150.80295264563915,-32.62573565315722,0,0.0
2016-01-15 22:00:00,170.116,166.706,170.559,166.234,170.176,166.937,170.594,166.267,623904,25630393.22445868,6.053886886942076,-71.47543971566573,-0.3657165589298065,-12.919082705808677,169.24683390857226,171.00593616152216,168.2364563492063,168.2364984126984,0.014164202216647936,1961704.0,170.89180000000002,0.0,0.031106173623234003,173.72187308190033,-36.78779779496799,11.049221982117421,0.46242908968637647,-264.4028144342859,-36.78779779496799,0,1.0
2016-01-17 22:00:00,166.706,166.288,166.511,166.115,166.937,166.487,166.658,166.24,1230,25630616.860822316,6.1364981982478675,-68.73126873126874,-0.3671770773350807,-15.352845149320531,168.40983792350494,170.1495206592654,166.48768253968254,167.53204682539683,0.013749825909400215,1960474.0,170.0625,0.0,0.031106173623234003,172.9983857737103,-37.366040451286274,11.766011863558145,0.4773694765807843,-281.9390697273781,-37.366040451286274,1,0.0
2016-01-18 22:00:00,166.288,167.04,168.146,166.319,166.487,167.179,168.171,166.468,415040,25562134.04226683,6.083548378423081,-52.12641849612887,-0.3046307328370448,-9.556055918112923,167.9785060223991,169.5457489552595,165.8495555555556,166.88907142857144,0.042415304929988906,2375514.0,169.44370000000004,0.1234171571250236,0.04113905237500787,172.41644719633928,-36.47683174423685,13.462549066841648,0.5217595822331377,-157.55744200560082,-36.47683174423685,0,0.0
2016-01-19 22:00:00,167.04,166.493,169.09,166.323,167.179,166.568,169.125,166.35,535285,25110951.478302874,5.954693540580774,-45.291479820627714,-0.3959966411991087,-7.33122955993628,167.4443355638515,168.92735651290394,165.96760317460323,166.35320079365079,9.571959465110027,1840229.0,168.89110000000002,0.016892596454643798,0.04676991785988913,171.83160247670534,-37.26195677314897,10.768146223240334,0.5366408518385604,-175.9380754433389,-37.26195677314897,0,1.0
2016-01-20 22:00:00,166.493,165.907,166.813,163.971,166.568,165.982,166.852,164.004,675412,25373717.10189838,5.889224186522697,-50.348451959328266,-0.20277727110111876,-11.934946258405366,166.924011833486,168.32870691132277,165.90444841269843,165.86592857142855,9.668883989725984,1164817.0,168.4588,0.0,0.04676991785988913,171.2466422290348,-38.014957210043434,13.529981903052551,0.5010678724497595,-195.52536621350617,-38.014957210043434,1,1.0
2016-01-21 22:00:00,165.907,167.338,167.708,164.443,165.982,167.421,167.741,164.474,760322,25985093.255556162,5.830301767870429,-41.52059361221654,-0.054254116755282016,-6.733044492388442,166.9648041135451,168.05470883686655,166.41573015873018,165.73062142857142,24.521690224561766,1925139.0,168.162,0.27150943396226224,0.09613401013896868,170.8640780061313,-36.16586569350571,19.73353430637033,0.527721246857337,-68.67605184342307,-36.16586569350571,1,0.0
2016-01-22 22:00:00,167.338,169.393,170.347,167.069,167.421,169.49,170.378,167.098,567324,26245232.065312266,5.666671591083385,-5.056513979773848,-0.03354901613878642,3.7274778001843134,167.5696840881876,168.16549034440288,168.22416666666666,166.26047936507936,35.534734337330036,2492463.0,167.9828,0.8364329995231329,0.3693141444951317,170.72667020551816,-33.50723445812237,21.839632557970383,0.6120508160881237,-15.014774621355272,-33.50723445812237,0,0.0
2016-01-24 22:00:00,169.393,169.224,169.366,169.048,169.49,169.448,169.471,169.268,941,26245959.833785173,5.519404431975046,-1.4409221902015874,0.004937472268971764,5.6983887768767945,168.13596583785306,168.2814896061742,169.81050000000002,167.18983333333335,46.17203790512545,2491522.0,167.9276,0.8264186933714873,0.6447870422856274,170.59880318496636,-33.561203772712076,21.181190702882486,0.6385512271146149,-15.524708903982159,-33.561203772712076,0,1.0
2016-01-25 22:00:00,169.224,168.534,169.996,168.302,169.448,168.574,170.026,168.325,458794,25921486.475760493,5.38686398877754,-16.016796640671604,0.039547029062300454,4.49595105344427,168.32584820736773,168.28450894122943,169.9060634920635,167.99612301587305,51.65806391686415,2032728.0,167.82620000000003,0.6180257510729662,0.7602924813225288,170.39632286646972,-34.68427950965021,22.129877389261985,0.6771032754956261,-27.315252899111158,-34.68427950965021,1,0.0
2016-01-26 22:00:00,168.534,169.911,170.262,166.967,168.574,169.968,170.289,166.995,479162,26307259.889239546,5.246777589899785,37.158268971435255,0.05449475439305038,5.2328992281719,168.84379516799325,168.50022314861388,169.91837698412698,168.7996388888889,62.390266083407575,2511890.0,167.80540000000002,1.0,0.8148148148148179,170.35349057982276,-32.89301225874433,28.423095632690536,0.6938947413781542,-4.527990120630477,-32.89301225874433,0,1.0
2016-01-27 22:00:00,169.911,168.88,170.019,168.553,169.968,168.989,170.049,168.583,544266,26064456.366729315,5.120699830909805,28.80497352060806,0.09781096257914634,5.215355983633102,168.97333309854196,168.51772913061413,169.6466071428571,169.34974761904763,74.30628766135325,1967624.0,168.0106,0.7543903662819901,0.790805372451652,170.21704152184049,-34.15101128215671,28.34796625618842,0.6897426528943267,-16.027369249778886,-34.15101128215671,1,1.0
2016-01-28 22:00:00,168.88,170.576,171.14,168.664,168.989,170.691,171.168,168.702,539624,26395320.717094276,5.079529847818825,36.22112211221134,0.15367317761892377,7.619176197744009,169.5841012185673,168.82186229858004,170.12082142857142,169.98470555555556,87.94427488783919,2507248.0,168.431,1.0,0.9181301220939967,170.26443736965643,-31.963969057592966,29.73079635184743,0.6394056201691565,4.2829562061732815,-31.963969057592966,1,1.0
2016-01-29 22:00:00,170.576,172.497,174.166,170.005,170.691,172.582,174.194,170.12,756320,26553119.440707434,5.231576863036942,54.79227405247812,0.18636477981750668,13.9864506367013,170.53233457772765,169.38544984424587,171.68753174603174,170.8508603174603,89.26568907062645,3263568.0,168.9713,1.0,0.9181301220939967,170.4961936326908,-29.53406491737556,29.685022981414598,0.5088578470072773,16.86538079799081,-29.53406491737556,1,1.0
2016-01-31 22:00:00,172.497,172.886,172.992,172.62,172.582,172.99,173.052,172.744,1407,26553959.98616198,5.409219176733249,64.90090757547719,0.3016592010863647,14.270967768057703,171.28154173416922,169.92455074942558,173.29382142857142,171.81449761904764,89.99442728951246,3264975.0,169.6135,1.0,1.0,170.74557426942172,-29.009791575646982,24.476057980345363,0.4684785960704838,18.9162844008587,-29.009791575646982,1,0.0
2016-02-01 22:00:00,172.886,174.565,175.009,172.409,172.99,174.681,175.039,172.44,485709,26905860.73529627,5.594297259059926,65.70135746606363,0.333519226037549,15.381336433684377,172.33293780376135,170.7197174093542,174.81282936507935,172.97364047619047,99.98026101722807,3750684.0,170.48340000000002,1.0,1.0,171.13911684247955,-26.836884171571008,27.501198015513058,0.44265328161466644,25.81107112548962,-26.836884171571008,0,0.0
2016-02-02 22:00:00,174.565,172.834,174.676,172.742,174.681,172.939,174.752,172.764,516275,26480479.221211758,5.645567533153932,32.16450620162258,0.1138864913680588,10.386260287494716,172.65255673733887,171.1497385610622,174.718626984127,173.76392301587302,89.14437283287283,3234409.0,171.03520000000003,0.7147535614868153,0.9049178538289384,171.3191051582316,-29.075325743363074,25.98770091473651,0.4770999751167123,13.116444029975824,-29.075325743363074,0,0.0
2016-02-03 22:00:00,172.834,172.121,173.744,171.028,172.939,172.209,173.773,171.068,754568,26362482.08110085,5.691710779838539,24.195951275085463,0.025842695651458976,4.564804990656983,172.62797217722053,171.3955313141364,173.46748412698412,174.04841984126983,76.55105268813145,2479841.0,171.30710000000005,0.5952186016047145,0.7699907210305099,171.40809464240846,-30.013363830279356,22.11593659564813,0.488016601701589,7.20556395616228,-30.013363830279356,0,0.0
2016-02-04 22:00:00,172.121,170.3,172.465,170.017,172.209,170.403,172.498,170.056,675624,25878865.884540644,5.733239701854685,14.818115531070086,-0.07043584586374554,-1.4632121178188882,172.12618461646827,171.342911405107,171.37005158730153,173.616603968254,60.852056385013604,1804217.0,171.40260000000004,0.29949238578679865,0.5364881829594428,171.3075851781676,-32.33404435763667,21.970151706576253,0.5066611307167334,-9.042608666832294,-32.33404435763667,0,0.0
2016-02-05 22:00:00,170.3,169.342,170.525,168.971,170.403,169.458,170.559,169.002,616707,25623389.959685147,5.729115731669217,-4.287876240120991,-0.055514949744573695,-6.933802523878632,171.41165358878635,171.1638450020112,169.44640873015874,172.63484365079364,52.988277257576755,1187510.0,171.49100000000004,0.08239634574841768,0.3257024443799769,171.12262666035085,-33.54835393590502,18.29345039366008,0.5408964613625743,-18.489220656945307,-33.54835393590502,0,0.0
2016-02-07 22:00:00,169.342,169.127,169.392,169.076,169.458,169.376,169.574,169.222,629,25623311.334685147,5.725404158502296,3.519141584068382,-0.13983449517573554,-8.17238196914312,170.77927181798972,170.9661039753368,168.48188095238098,171.43258492063492,42.99808873017627,1186881.0,171.4318,0.06799016163035838,0.14995963105519158,170.94796399431576,-33.653722597723004,13.492903214305171,0.5231801026228727,-19.400005116897347,-33.653722597723004,0,0.0
2016-02-08 22:00:00,169.127,167.15,170.623,165.954,169.376,167.228,170.65,165.986,706024,25293308.69317572,5.898163742652066,-30.263042908328153,-0.15261526203803893,-13.359246668412375,169.66954969359725,170.42067023969813,167.34817460317458,169.92220952380953,37.4876006069356,480857.0,171.25570000000002,0.0,0.050128835792925354,170.5759675948842,-36.41386754388218,13.73618550911066,0.4508593765001953,-45.90901622769863,-36.41386754388218,0,0.0
2016-02-09 22:00:00,167.15,166.53,167.181,164.545,167.228,166.644,167.246,164.573,809400,25738130.466464154,6.112047368386861,-58.583267561167865,-0.12347019727345601,-18.887611067765615,168.60364407973515,169.85882785857018,166.2304444444445,168.33497301587298,25.698453313782863,-328543.0,170.85100000000003,0.0,0.02266338721011946,170.18277083539576,-37.16429801341523,13.931714392672308,0.37621807918988,-53.917118073709446,-37.16429801341523,0,0.0
2016-02-10 22:00:00,166.53,164.551,167.625,164.407,166.644,164.666,167.658,164.453,817921,25028925.331050735,6.502342631548176,-71.1088330770545,-0.2830830935586926,-18.45773562451567,167.30062611819397,169.08521577062197,164.695873015873,166.6274214285714,14.377748228883135,-1146464.0,170.0594,0.0,0.0,169.63109375185618,-39.70599573385419,13.420325011856066,0.31179404505672814,-84.05415279861302,-39.70599573385419,0,1.0
2016-02-11 22:00:00,164.551,162.688,165.038,159.797,164.666,162.801,165.146,159.84,1056630,25151594.77696102,7.04010836839336,-100.0,-0.21777592053543365,-26.22701868154714,165.81340191589774,168.09834092494978,162.80098015873014,164.8248238095238,0.026644550349857354,-2203094.0,169.0405,0.0,0.0,168.94808437667058,-42.102490298373226,15.301257110523887,0.2669518983647379,-115.62676810135727,-42.102490298373226,1,1.0
2016-02-12 22:00:00,162.688,164.116,164.76,161.645,162.801,164.306,164.797,161.699,892977,25761517.09200299,7.349897531554024,-74.14755647169939,-0.16713664258371735,-18.113861650734503,165.2017458618018,167.4953506133844,162.3769603174603,163.5269896825397,15.838326854828622,-1310117.0,168.003,0.14845137107911058,0.049483790359703524,168.48387593900352,-40.168589858908774,17.895228881628913,0.29120947373924355,-55.75196010853938,-40.168589858908774,1,1.0
2016-02-14 22:00:00,164.116,164.377,164.377,164.317,164.306,164.513,164.59,164.501,19,25761503.215598498,7.555707778398623,-69.20863309352495,-0.11357335426690032,-10.876152093640721,164.83911925054588,166.96928265767176,163.18696825396822,162.82606031746036,27.73264627328605,-1310098.0,167.16039999999998,0.18197278911564782,0.11014138673158613,168.08678834510317,-39.90259823700239,16.558012426392736,0.3219213417201379,-50.21540740184659,-39.90259823700239,1,0.0
2016-02-15 22:00:00,164.377,165.302,165.742,164.214,164.513,165.49,165.773,164.266,500469,26074005.75640806,7.560337000558761,-47.74074433971403,-0.04747487405252891,-5.498290265858125,164.8521831372825,166.6246245747251,164.64068253968253,162.7996317460318,30.083432461430206,-809629.0,166.4885,0.35372270455143645,0.22804895491539826,167.82710951059286,-38.647169180951394,17.707787602931145,0.38849151338930854,-28.627630944758664,-38.647169180951394,0,0.0
2016-02-16 22:00:00,165.302,163.108,166.078,162.426,165.49,163.283,166.111,162.455,617209,25736364.071506523,7.470003300502885,-53.449320522807774,-0.02367932340046035,-7.568129313258546,164.30795886454882,165.97729660312046,164.50319841269842,162.76893730158736,31.4957230551758,-1426838.0,165.7765,0.07240498723148543,0.20270016029952323,167.37269855953357,-41.48312816427233,18.199362106531094,0.42633904320318666,-55.66152953133215,-41.48312816427233,0,0.0
2016-02-17 22:00:00,163.108,162.993,163.872,161.555,163.283,163.169,163.9,161.591,643292,25972339.958903667,7.380502970452597,-53.57790246007747,0.05772949923956911,-9.08911542437093,163.88939113897302,165.36355874946707,163.5453293650794,162.72104523809523,31.949347265191747,-2070130.0,165.14759999999998,0.055969581749052845,0.16069909117732492,166.95232870358024,-41.62961630387293,18.59788840167417,0.48159025280162043,-57.21308993956288,-41.62961630387293,0,0.0
2016-02-18 22:00:00,162.993,162.226,163.954,162.034,163.169,162.466,163.985,162.065,586524,25630811.921403673,7.118652673407338,-46.96252465483215,0.0011312308742338084,-6.686350443014389,163.44881770796644,164.75951682151685,162.49009126984126,162.56286984126987,31.944686816242907,-2656654.0,164.45660000000004,0.0,0.042791522993512764,166.50369583322222,-42.53295983141013,20.767856229160486,0.6209469893520723,-67.84415199596089,-42.53295983141013,0,0.0
2016-02-19 22:00:00,162.226,162.07,162.498,160.72,162.466,162.247,162.54,160.75,596814,26032244.35492324,6.846487406066603,-44.98209718670052,0.11331187965315313,-8.198367075715838,163.1270278227795,164.21743590161032,161.8771865079365,162.37810396825398,29.150149596219322,-3253468.0,163.95850000000002,0.0,0.018656527249684283,166.0780262499,-42.814371257485014,20.464076414312498,0.7058844925804586,-71.52394113828916,-42.814371257485014,0,0.0
2016-02-21 22:00:00,162.07,160.47,160.597,160.39,162.247,160.71,160.729,160.489,291,26032489.27992324,6.639838665459942,-42.38268695093181,0.05153208854589593,-10.777751639309908,162.3842829471015,163.54829076909633,160.96787301587304,161.856403968254,29.74998264581643,-3253759.0,163.3651,0.0,0.0,165.54122362491,-44.789391174732074,16.706554200422417,0.7094360397361282,-100.21920197927705,-44.789391174732074,0,0.0
2016-02-22 22:00:00,160.47,159.659,161.549,159.121,160.71,159.824,161.581,159.154,586946,25769609.056602277,6.542454798913948,-35.63135846798287,0.13513238786958862,-10.444298088976549,161.56363104881314,162.85145807885885,159.80065079365082,161.04443492063493,34.03156644735907,-3840705.0,162.88090000000003,0.0,0.0,164.96950126241902,-45.927886715838696,17.996368808486803,0.584045144877047,-118.59844083210368,-45.927886715838696,0,0.0
2016-02-23 22:00:00,159.659,157.15,159.907,156.952,159.824,157.223,159.944,156.983,639716,25233595.751637742,6.714909319022554,-74.9444503227172,0.01619210373342399,-17.09925535755289,160.16009741494685,161.8483743192808,157.81730952380954,159.72061746031747,35.61059777547554,-4480421.0,162.3231,0.0,0.0,164.1948511361771,-49.270129269358264,15.141573385910387,0.403499295319717,-178.54877975385216,-49.270129269358264,0,1.0
2016-02-24 22:00:00,157.15,156.182,157.3,154.709,157.223,156.282,157.334,154.737,703484,25367141.231807172,6.964218387120298,-80.81492390770734,-0.08090152881161404,-21.784620690379572,158.92095294780586,160.87865813163336,155.87056349206344,158.19810000000007,17.77285955675498,-5183905.0,161.5207,0.0,0.0,163.4035660225594,-50.47929891290379,15.357479182021935,0.3325069350400538,-202.64774550436073,-50.47929891290379,1,1.0
2016-02-25 22:00:00,156.182,157.722,157.894,155.773,156.282,157.795,157.927,155.801,634946,25923241.632559758,7.188596548408269,-71.77502098684862,0.02935526093228456,-14.690686596048405,158.4325030640276,160.28356080973512,155.72218253968254,157.07569841269844,13.977740402139801,-4548959.0,160.84890000000001,0.16431364031276902,0.05477121343758967,162.84270942030346,-48.53511860399375,14.979916219828135,0.3316649617597553,-85.75449812602838,-48.53511860399375,1,0.0
